,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Avg_Working_time
2701,38,No,Travel_Rarely,Research & Development,29,3,Life Sciences,1,2702,Female,1,Manufacturing Director,Single,37220,5.0,Y,14,8,0,6.0,0,3,1,2,3,3,4.0,4.0,3.0,9.679868113912223
2702,24,No,Non-Travel,Research & Development,1,5,Life Sciences,1,2703,Male,3,Research Scientist,Divorced,93800,0.0,Y,16,8,0,5.0,2,4,1,3,2,3,1.0,3.0,2.0,6.901887706855556
2703,36,Yes,Travel_Rarely,Research & Development,1,3,Life Sciences,1,2704,Male,1,Research Director,Single,54860,7.0,Y,12,8,1,10.0,2,5,0,3,3,3,3.0,1.0,3.0,6.500812621832223
2704,34,No,Travel_Rarely,Sales,24,3,Marketing,1,2705,Male,4,Research Scientist,Single,27420,0.0,Y,11,8,1,13.0,2,12,2,11,3,3,1.0,2.0,3.0,6.120792349726667
2705,21,No,Travel_Rarely,Sales,2,3,Life Sciences,1,2706,Male,2,Manufacturing Director,Single,137570,1.0,Y,12,8,1,0.0,3,0,0,0,3,3,3.0,4.0,3.0,5.980667388167222
2706,34,Yes,Travel_Rarely,Sales,15,2,Marketing,1,2707,Female,2,Research Scientist,Single,84630,2.0,Y,13,8,0,8.0,2,4,1,3,1,3,2.0,1.0,3.0,7.786240362811667
2707,53,No,Travel_Rarely,Sales,2,1,Life Sciences,1,2708,Male,5,Human Resources,Divorced,31620,4.0,Y,15,8,0,26.0,4,14,4,8,3,3,3.0,3.0,2.0,7.499900875979445
2708,32,Yes,Travel_Frequently,Research & Development,10,3,Medical,1,2709,Female,2,Manufacturing Director,Single,165980,1.0,Y,13,8,0,10.0,2,10,6,7,3,3,2.0,1.0,3.0,9.491586648376668
2709,42,No,Travel_Rarely,Research & Development,10,3,Technical Degree,1,2710,Male,2,Laboratory Technician,Married,66510,0.0,Y,20,8,0,10.0,5,9,4,2,2,4,3.0,2.0,3.0,6.884506172839445
2710,44,No,Travel_Rarely,Research & Development,3,1,Life Sciences,1,2711,Female,1,Manufacturing Director,Married,23450,3.0,Y,15,8,2,24.0,0,22,5,17,3,3,1.0,4.0,3.0,7.094737394957778
2711,46,No,Travel_Rarely,Sales,2,3,Life Sciences,1,2712,Female,1,Research Scientist,Single,34200,3.0,Y,13,8,2,22.0,3,2,2,1,1,3,2.0,1.0,2.0,8.014655414908333
2712,33,No,Travel_Rarely,Sales,3,3,Medical,1,2713,Male,1,Manufacturing Director,Single,43730,4.0,Y,14,8,0,7.0,3,1,0,0,3,3,3.0,4.0,3.0,6.460929038281944
2713,44,No,Travel_Rarely,Human Resources,26,3,Life Sciences,1,2714,Male,5,Healthcare Representative,Married,47590,2.0,Y,21,8,0,9.0,2,4,1,3,3,4,4.0,4.0,4.0,8.4980065359475
2714,30,No,Travel_Rarely,Research & Development,1,4,Technical Degree,1,2715,Female,1,Research Scientist,Single,53010,1.0,Y,16,8,1,10.0,3,10,1,8,3,3,4.0,3.0,3.0,6.097253213957501
2715,39,Yes,Travel_Rarely,Human Resources,1,4,Medical,1,2716,Male,1,Sales Executive,Married,36730,3.0,Y,14,8,1,19.0,3,1,0,0,3,3,4.0,4.0,4.0,6.48947945845
2716,24,Yes,Travel_Rarely,Human Resources,2,5,Human Resources,1,2717,Male,3,Sales Executive,Married,47680,2.0,Y,11,8,1,6.0,2,2,2,0,2,3,2.0,4.0,2.0,9.689935720844723
2717,43,No,Travel_Rarely,Sales,9,5,Technical Degree,1,2718,Female,1,Research Director,Divorced,12740,1.0,Y,19,8,0,6.0,3,5,1,4,2,3,4.0,3.0,2.0,6.499559426229444
2718,50,Yes,Travel_Rarely,Research & Development,12,4,Medical,1,2719,Male,1,Research Director,Married,49000,1.0,Y,11,8,0,3.0,3,3,0,2,2,3,1.0,3.0,3.0,8.894330543932778
2719,35,No,Travel_Rarely,Sales,2,4,Marketing,1,2720,Male,3,Manufacturing Director,Married,104660,1.0,Y,13,8,0,2.0,1,2,2,2,3,3,4.0,4.0,3.0,7.104071327683611
2720,36,No,Travel_Rarely,Research & Development,25,1,Life Sciences,1,2721,Female,4,Sales Executive,Married,170070,9.0,Y,12,8,1,6.0,2,1,0,0,2,3,2.0,1.0,4.0,9.130807971014443
2721,33,No,Travel_Frequently,Sales,9,2,Marketing,1,2722,Male,4,Human Resources,Married,29090,2.0,Y,11,8,0,10.0,2,5,1,3,2,3,3.0,1.0,3.0,6.599109929077778
2722,35,No,Travel_Rarely,Research & Development,10,1,Medical,1,2723,Male,1,Research Scientist,Divorced,57650,1.0,Y,14,8,1,1.0,2,1,0,0,3,3,3.0,4.0,3.0,6.186690009336944
2723,27,No,Travel_Rarely,Sales,8,2,Marketing,1,2724,Female,3,Research Scientist,Divorced,45990,1.0,Y,15,8,1,1.0,3,1,0,0,2,3,4.0,1.0,3.0,7.5895013947
2724,26,Yes,Travel_Rarely,Sales,4,3,Marketing,1,2725,Male,2,Manager,Single,24040,1.0,Y,12,8,0,1.0,6,1,0,1,3,3,1.0,3.0,2.0,7.7001216712577785
2725,27,No,Travel_Frequently,Sales,24,3,Life Sciences,1,2726,Male,4,Healthcare Representative,Single,31720,1.0,Y,20,8,1,9.0,1,9,1,7,3,4,4.0,3.0,3.0,6.773530543530278
2726,30,No,Travel_Frequently,Research & Development,1,4,Medical,1,2727,Male,1,Research Scientist,Single,20330,1.0,Y,14,8,1,12.0,3,12,3,7,1,3,3.0,4.0,3.0,6.813341335162222
2727,41,Yes,Travel_Rarely,Sales,20,4,Marketing,1,2728,Male,2,Sales Executive,Married,102090,1.0,Y,13,8,1,23.0,2,22,15,8,3,3,2.0,3.0,3.0,6.006660855415833
2728,34,No,Non-Travel,Research & Development,7,2,Technical Degree,1,2729,Female,1,Research Scientist,Single,86200,0.0,Y,13,8,1,10.0,2,9,8,7,2,3,2.0,3.0,3.0,7.779143026004721
2729,37,No,Travel_Rarely,Research & Development,17,3,Life Sciences,1,2730,Female,3,Sales Executive,Married,20640,4.0,Y,16,8,0,8.0,3,1,0,0,2,3,2.0,2.0,3.0,6.083371980676111
2730,46,No,Travel_Frequently,Research & Development,20,3,Technical Degree,1,2731,Male,3,Sales Executive,Single,40350,4.0,Y,14,8,1,14.0,2,9,0,8,3,3,1.0,4.0,3.0,9.295620490620278
2731,35,No,Travel_Rarely,Research & Development,8,4,Medical,1,2732,Female,3,Research Scientist,Married,38380,1.0,Y,16,8,1,1.0,2,1,0,1,3,3,4.0,4.0,3.0,6.919921802053889
2732,48,Yes,Travel_Rarely,Research & Development,2,4,Technical Degree,1,2733,Female,1,Sales Executive,Single,45910,9.0,Y,16,8,0,23.0,6,1,0,0,1,3,1.0,3.0,3.0,9.309293684710276
2733,28,Yes,Travel_Rarely,Research & Development,10,1,Medical,1,2734,Male,1,Sales Executive,Single,25610,1.0,Y,22,8,1,2.0,3,2,2,2,3,4,3.0,3.0,2.0,10.67164361456889
2734,44,No,Travel_Rarely,Research & Development,1,1,Medical,1,2735,Female,3,Research Scientist,Divorced,15630,5.0,Y,12,8,2,9.0,3,4,1,3,3,3,2.0,1.0,2.0,9.391213080168612
2735,35,No,Non-Travel,Research & Development,5,4,Technical Degree,1,2736,Female,3,Manufacturing Director,Married,48980,2.0,Y,15,8,2,10.0,2,4,2,3,3,3,3.0,1.0,3.0,9.48430674264
2736,26,No,Travel_Rarely,Research & Development,4,4,Life Sciences,1,2737,Female,3,Sales Executive,Married,47890,7.0,Y,20,8,1,5.0,2,2,0,0,3,4,3.0,4.0,2.0,10.192182870370278
2737,33,No,Travel_Frequently,Sales,29,4,Life Sciences,1,2738,Female,1,Human Resources,Single,31800,1.0,Y,14,8,1,15.0,2,15,8,12,3,3,1.0,4.0,3.0,8.22300226757361
2738,35,No,Travel_Frequently,Research & Development,15,3,Medical,1,2739,Male,3,Manufacturing Director,Married,65490,1.0,Y,20,8,0,9.0,3,9,1,8,3,4,2.0,1.0,2.0,6.477757246376666
2739,35,No,Travel_Rarely,Human Resources,3,2,Life Sciences,1,2740,Female,1,Laboratory Technician,Married,63880,3.0,Y,13,8,0,4.0,6,2,2,2,2,3,3.0,1.0,3.0,8.797342403628056
2740,31,No,Travel_Rarely,Sales,10,2,Life Sciences,1,2741,Female,2,Research Scientist,Divorced,112440,3.0,Y,12,8,1,10.0,3,7,1,7,3,3,4.0,4.0,2.0,6.07994371023
2741,37,No,Travel_Rarely,Sales,4,3,Marketing,1,2742,Male,4,Human Resources,Divorced,160320,1.0,Y,13,8,0,7.0,2,7,0,7,3,3,1.0,3.0,4.0,7.41277540360861
2742,32,No,Travel_Rarely,Research & Development,21,3,Other,1,2743,Male,2,Sales Executive,Married,23620,1.0,Y,11,8,0,9.0,2,9,7,8,3,3,1.0,4.0,3.0,8.112133190883055
2743,38,No,Travel_Frequently,Research & Development,25,3,Medical,1,2744,Male,2,Manufacturing Director,Single,163280,1.0,Y,17,8,3,10.0,2,10,9,9,3,3,4.0,4.0,3.0,6.184593079921944
2744,50,No,Travel_Rarely,Sales,2,4,Marketing,1,2745,Female,4,Research Scientist,Divorced,83760,5.0,Y,14,8,3,29.0,2,27,13,8,3,3,2.0,3.0,2.0,9.529191609977222
2745,59,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1,2746,Male,1,Laboratory Technician,Single,166060,7.0,Y,11,8,0,28.0,6,21,7,9,3,3,1.0,1.0,2.0,6.903471064814722
2746,36,No,Travel_Rarely,Sales,1,2,Marketing,1,2747,Female,2,Sales Executive,Divorced,86060,1.0,Y,14,8,2,17.0,3,17,12,8,3,3,3.0,3.0,3.0,6.004394257703055
2747,55,No,Travel_Rarely,Research & Development,7,3,Medical,1,2748,Male,3,Research Scientist,Divorced,22720,2.0,Y,17,8,1,21.0,2,5,0,2,3,3,4.0,3.0,3.0,8.11756763285
2748,36,No,Travel_Frequently,Research & Development,3,3,Life Sciences,1,2749,Female,2,Laboratory Technician,Single,20180,1.0,Y,13,8,0,6.0,5,6,0,3,3,3,2.0,2.0,3.0,7.211824074073889
2749,45,No,Travel_Rarely,Research & Development,1,2,Medical,1,2750,Female,1,Sales Executive,Divorced,70830,2.0,Y,12,8,1,25.0,5,1,0,0,3,3,2.0,1.0,3.0,6.770771475256667
2750,35,No,Travel_Frequently,Human Resources,9,3,Other,1,2751,Female,2,Sales Representative,Married,40840,4.0,Y,13,8,1,5.0,3,3,1,2,3,3,2.0,1.0,2.0,6.082708631378056
2751,36,Yes,Travel_Rarely,Sales,7,2,Life Sciences,1,2752,Male,4,Laboratory Technician,Married,144110,0.0,Y,18,8,3,2.0,2,1,0,0,4,3,4.0,3.0,2.0,8.872987268518333
2752,59,No,Travel_Frequently,Research & Development,10,4,Life Sciences,1,2753,Male,3,Research Scientist,Single,23080,7.0,Y,19,8,1,20.0,4,4,1,3,2,3,1.0,3.0,2.0,6.809138418078889
2753,29,No,Travel_Rarely,Research & Development,28,4,Life Sciences,1,2754,Female,1,Sales Representative,Married,48410,0.0,Y,11,8,0,6.0,3,5,0,4,3,3,3.0,2.0,3.0,7.797563131313055
2754,31,No,Travel_Rarely,Research & Development,3,2,Medical,1,2755,Female,3,Sales Executive,Single,42850,1.0,Y,21,8,1,1.0,2,1,1,0,1,4,3.0,2.0,3.0,6.308999302649722
2755,32,No,Travel_Rarely,Sales,3,4,Life Sciences,1,2756,Male,2,Manufacturing Director,Married,97150,1.0,Y,15,8,1,10.0,1,10,0,9,2,3,2.0,2.0,3.0,7.502165484633333
2756,36,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2757,Male,2,Sales Representative,Married,43200,3.0,Y,17,8,0,5.0,2,1,0,0,3,3,2.0,4.0,3.0,7.1924588041430555
2757,31,No,Travel_Rarely,Research & Development,27,3,Medical,1,2758,Female,2,Research Director,Single,21320,1.0,Y,18,8,0,11.0,3,11,1,8,3,3,3.0,4.0,3.0,6.1033058984908335
2758,35,No,Travel_Rarely,Research & Development,2,4,Medical,1,2759,Male,2,Healthcare Representative,Single,101240,0.0,Y,14,8,1,16.0,2,15,2,8,4,3,3.0,1.0,3.0,6.03644762604
2759,45,No,Travel_Rarely,Human Resources,14,3,Human Resources,1,2760,Female,1,Sales Executive,Married,54730,4.0,Y,13,8,0,17.0,3,0,0,0,1,3,4.0,1.0,4.0,8.942251334303611
2760,37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,2761,Female,3,Sales Executive,Single,52070,4.0,Y,17,8,3,16.0,3,5,0,2,3,3,1.0,3.0,4.0,6.592121101364444
2761,46,No,Travel_Rarely,Research & Development,9,3,Medical,1,2762,Male,3,Manager,Divorced,164370,8.0,Y,15,8,1,16.0,0,4,0,2,3,3,2.0,2.0,3.0,10.29169289461111
2762,30,No,Travel_Rarely,Sales,18,3,Life Sciences,1,2763,Male,4,Human Resources,Married,22960,1.0,Y,18,8,1,10.0,2,10,3,0,3,3,4.0,4.0,2.0,9.193685666185557
2763,35,No,Travel_Rarely,Research & Development,20,4,Life Sciences,1,2764,Female,3,Human Resources,Single,40690,1.0,Y,13,8,0,6.0,5,6,0,4,3,3,2.0,3.0,3.0,7.903942768199166
2764,55,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2765,Female,2,Laboratory Technician,Married,74410,3.0,Y,12,8,1,24.0,4,1,1,0,3,3,1.0,4.0,3.0,6.689085038986112
2765,38,No,Non-Travel,Sales,11,1,Marketing,1,2766,Male,2,Laboratory Technician,Divorced,24300,7.0,Y,13,8,2,17.0,2,13,1,9,4,3,2.0,4.0,3.0,8.799516203703611
2766,34,No,Travel_Rarely,Research & Development,8,2,Medical,1,2767,Male,1,Research Scientist,Married,58780,1.0,Y,14,8,0,5.0,1,5,1,3,3,3,1.0,2.0,3.0,7.969375917767778
2767,56,No,Travel_Rarely,Human Resources,2,1,Medical,1,2768,Male,2,Sales Executive,Single,26440,4.0,Y,11,8,1,37.0,2,6,0,2,3,3,4.0,4.0,2.0,6.303037974683334
2768,23,No,Travel_Rarely,Research & Development,10,3,Medical,1,2769,Male,2,Laboratory Technician,Divorced,64390,3.0,Y,22,8,3,3.0,2,0,0,0,3,4,3.0,1.0,3.0,6.400710514233055
2769,51,No,Travel_Rarely,Research & Development,29,4,Life Sciences,1,2770,Female,5,Manufacturing Director,Married,24510,3.0,Y,17,8,0,10.0,2,4,0,3,2,3,4.0,4.0,3.0,6.6805486685030555
2770,30,No,Travel_Rarely,Sales,8,2,Technical Degree,1,2771,Male,1,Sales Representative,Married,63920,1.0,Y,21,8,1,11.0,2,11,10,8,4,4,3.0,4.0,3.0,7.5802972910925
2771,46,Yes,Travel_Rarely,Sales,1,2,Medical,1,2772,Female,2,Research Scientist,Single,97140,1.0,Y,22,8,0,9.0,0,9,4,7,3,4,3.0,4.0,3.0,6.212327423167777
2772,40,No,Travel_Frequently,Research & Development,6,3,Medical,1,2773,Male,1,Healthcare Representative,Married,60770,1.0,Y,16,8,2,22.0,2,22,11,11,2,3,3.0,2.0,2.0,7.3930925925925
2773,51,No,Travel_Rarely,Research & Development,8,4,Life Sciences,1,2774,Female,5,Sales Representative,Single,24500,0.0,Y,12,8,1,11.0,2,10,1,0,3,3,3.0,4.0,1.0,10.108070175438334
2774,30,No,Travel_Rarely,Research & Development,9,3,Life Sciences,1,2775,Male,1,Manufacturing Director,Divorced,92500,1.0,Y,12,8,3,11.0,0,11,2,7,3,3,3.0,2.0,2.0,8.085411301859722
2775,46,No,Travel_Frequently,Research & Development,12,1,Medical,1,2776,Male,1,Laboratory Technician,Married,20740,2.0,Y,15,8,1,21.0,3,10,9,5,3,3,3.0,1.0,2.0,9.029782559198333
2776,32,No,Travel_Rarely,Sales,15,3,Marketing,1,2777,Male,1,Research Scientist,Single,101690,1.0,Y,14,8,0,12.0,6,11,5,7,2,3,2.0,3.0,3.0,7.2660011820330554
2777,54,No,Travel_Rarely,Research & Development,25,1,Medical,1,2778,Female,1,Laboratory Technician,Married,48550,9.0,Y,25,8,1,16.0,2,4,0,3,2,4,1.0,3.0,1.0,7.628995998116666
2778,24,No,Travel_Rarely,Sales,6,2,Marketing,1,2779,Male,2,Research Scientist,Married,40870,0.0,Y,20,8,3,4.0,1,3,0,2,3,4,1.0,3.0,2.0,7.780240271917222
2779,28,No,Non-Travel,Sales,9,4,Medical,1,2780,Male,2,Laboratory Technician,Married,23670,1.0,Y,13,8,0,5.0,2,5,0,4,2,3,2.0,3.0,4.0,5.983655797101389
2780,58,No,Travel_Rarely,Research & Development,8,4,Life Sciences,1,2781,Male,2,Sales Executive,Single,29720,0.0,Y,14,8,0,38.0,2,37,1,8,4,3,4.0,3.0,2.0,7.103534836065555
2781,44,No,Non-Travel,Research & Development,23,2,Medical,1,2782,Female,1,Research Scientist,Married,195860,4.0,Y,16,8,0,17.0,3,3,1,2,2,3,2.0,2.0,4.0,6.7090300925925
2782,37,Yes,Travel_Rarely,Human Resources,9,3,Human Resources,1,2783,Male,2,Healthcare Representative,Divorced,54840,4.0,Y,17,8,0,7.0,4,3,0,2,3,3,3.0,1.0,3.0,10.150894557823054
2783,32,No,Travel_Rarely,Human Resources,12,2,Human Resources,1,2784,Female,1,Sales Representative,Single,20610,1.0,Y,15,8,1,1.0,2,1,0,0,2,3,4.0,1.0,3.0,7.979950266860556
2784,20,Yes,Travel_Frequently,Sales,4,4,Life Sciences,1,2785,Female,2,Healthcare Representative,Single,99240,1.0,Y,22,8,0,1.0,3,1,1,0,3,4,4.0,4.0,3.0,10.725876251788055
2785,34,No,Travel_Rarely,Research & Development,1,4,Other,1,2786,Male,4,Laboratory Technician,Single,41980,1.0,Y,22,8,1,16.0,2,16,2,10,2,4,1.0,3.0,3.0,7.589314128943611
2786,37,No,Non-Travel,Sales,24,2,Life Sciences,1,2787,Male,1,Research Scientist,Divorced,68150,5.0,Y,20,8,1,17.0,3,1,0,0,3,4,3.0,4.0,4.0,7.763286838340278
2787,59,No,Non-Travel,Research & Development,12,2,Life Sciences,1,2788,Male,2,Sales Executive,Married,47230,9.0,Y,14,8,0,30.0,0,3,2,2,3,3,3.0,4.0,3.0,7.1925992907800005
2788,50,No,Travel_Frequently,Research & Development,3,4,Medical,1,2789,Male,4,Research Scientist,Married,61420,3.0,Y,13,8,2,28.0,3,8,0,7,2,3,1.0,2.0,2.0,9.614590643274722
2789,25,Yes,Travel_Rarely,Sales,10,1,Marketing,1,2790,Male,2,Research Director,Single,82370,1.0,Y,13,8,0,6.0,6,6,0,3,2,3,3.0,3.0,3.0,8.532735760970834
2790,25,No,Travel_Rarely,Research & Development,26,3,Technical Degree,1,2791,Male,1,Laboratory Technician,Married,88530,1.0,Y,22,8,1,2.0,3,2,2,1,3,4,4.0,4.0,3.0,7.701538647342778
2791,22,No,Travel_Rarely,Research & Development,2,1,Life Sciences,1,2792,Male,1,Sales Representative,Single,193310,1.0,Y,12,8,1,1.0,2,0,0,0,3,3,2.0,4.0,3.0,6.311839371980556
2792,51,No,Travel_Frequently,Research & Development,1,3,Life Sciences,1,2793,Female,1,Sales Executive,Single,20730,3.0,Y,14,8,1,23.0,4,13,12,8,3,3,1.0,1.0,2.0,7.474746326905278
2793,34,Yes,Travel_Frequently,Human Resources,4,4,Life Sciences,1,2794,Female,5,Sales Executive,Single,55620,1.0,Y,15,8,0,9.0,3,9,0,6,3,3,1.0,3.0,3.0,8.195805795018888
2794,54,No,Non-Travel,Research & Development,9,3,Life Sciences,1,2795,Male,1,Laboratory Technician,Single,196130,2.0,Y,17,8,0,23.0,5,5,4,4,3,3,4.0,4.0,3.0,8.075190748688334
2795,24,No,Travel_Rarely,Research & Development,2,1,Life Sciences,1,2796,Male,2,Laboratory Technician,Married,34070,0.0,Y,13,8,1,6.0,4,5,1,2,3,3,2.0,3.0,3.0,6.530900673400555
2796,34,No,Travel_Rarely,Sales,4,3,Marketing,1,2797,Female,2,Sales Representative,Divorced,50630,6.0,Y,12,8,1,12.0,2,1,0,0,3,3,3.0,2.0,3.0,6.0196475770925
2797,37,No,Travel_Rarely,Sales,6,1,Technical Degree,1,2798,Male,1,Laboratory Technician,Single,46390,2.0,Y,12,8,2,12.0,3,5,1,3,3,3,3.0,4.0,3.0,6.219499029597222
2798,34,No,Travel_Rarely,Sales,9,2,Medical,1,2799,Male,2,Healthcare Representative,Single,48760,2.0,Y,21,8,1,14.0,3,11,5,8,3,4,3.0,1.0,3.0,7.892017224648056
2799,36,No,Travel_Frequently,Human Resources,7,3,Medical,1,2800,Male,1,Research Scientist,Married,26900,0.0,Y,11,8,0,10.0,1,9,2,8,3,3,2.0,4.0,3.0,8.026875283446666
2800,36,No,Travel_Rarely,Research & Development,1,3,Medical,1,2801,Female,2,Manufacturing Director,Divorced,175670,5.0,Y,13,8,0,7.0,6,1,0,0,3,3,1.0,4.0,3.0,7.506159003831389
2801,43,No,Travel_Frequently,Research & Development,3,4,Life Sciences,1,2802,Male,1,Sales Executive,Married,24080,1.0,Y,12,8,1,25.0,3,25,4,12,3,3,3.0,4.0,4.0,8.667025273223889
2802,30,No,Travel_Frequently,Research & Development,10,3,Life Sciences,1,2803,Female,3,Healthcare Representative,Divorced,28140,1.0,Y,24,8,0,10.0,2,10,0,9,3,4,1.0,3.0,2.0,7.911322081575
2803,33,No,Non-Travel,Sales,7,3,Life Sciences,1,2804,Male,2,Sales Executive,Married,112450,0.0,Y,21,8,0,8.0,3,7,0,7,3,4,3.0,2.0,4.0,6.736566859066667
2804,56,Yes,Travel_Rarely,Research & Development,15,3,Life Sciences,1,2805,Male,2,Laboratory Technician,Married,33120,9.0,Y,19,8,0,7.0,1,5,4,3,1,3,2.0,2.0,3.0,9.00366172316361
2805,51,No,Travel_Rarely,Research & Development,3,2,Other,1,2806,Female,2,Sales Representative,Single,190490,7.0,Y,14,8,1,23.0,2,20,15,15,3,3,1.0,3.0,3.0,6.718495762711667
2806,31,Yes,Travel_Rarely,Research & Development,2,4,Technical Degree,1,2807,Female,3,Sales Executive,Married,21410,4.0,Y,20,8,0,12.0,2,7,7,7,3,4,2.0,3.0,2.0,8.3962029089175
2807,26,No,Travel_Rarely,Sales,17,3,Medical,1,2808,Female,2,Manager,Married,57690,1.0,Y,19,8,0,5.0,4,5,4,3,2,3,3.0,2.0,2.0,7.718274853801111
2808,58,Yes,Travel_Rarely,Sales,2,2,Medical,1,2809,Female,1,Research Scientist,Married,43850,1.0,Y,13,8,1,40.0,2,40,15,6,2,3,4.0,4.0,2.0,7.566837068160555
2809,19,Yes,Travel_Rarely,Research & Development,5,2,Life Sciences,1,2810,Male,1,Manager,Single,53320,1.0,Y,23,8,1,0.0,2,0,0,0,3,4,4.0,3.0,2.0,9.410347512784721
2810,22,No,Travel_Rarely,Sales,29,4,Technical Degree,1,2811,Male,1,Sales Executive,Married,46630,0.0,Y,13,8,1,3.0,1,2,2,1,3,3,3.0,4.0,3.0,6.397576960076944
2811,49,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2812,Female,1,Sales Executive,Married,47240,1.0,Y,11,8,1,16.0,3,15,5,11,2,3,3.0,1.0,2.0,7.196874704491666
2812,43,No,Travel_Frequently,Sales,2,2,Life Sciences,1,2813,Male,1,Sales Executive,Single,32110,4.0,Y,13,8,0,18.0,2,3,1,2,4,3,2.0,3.0,3.0,7.990022675736944
2813,50,No,Travel_Frequently,Research & Development,19,4,Life Sciences,1,2814,Male,2,Sales Executive,Single,53770,4.0,Y,14,8,1,16.0,3,2,2,1,4,3,3.0,4.0,3.0,7.084341339155555
2814,31,Yes,Travel_Rarely,Research & Development,15,1,Medical,1,2815,Female,2,Sales Executive,Married,40660,3.0,Y,22,8,0,4.0,2,2,2,2,2,4,2.0,3.0,3.0,8.38609375
2815,41,No,Travel_Rarely,Research & Development,17,2,Other,1,2816,Male,1,Manufacturing Director,Divorced,52080,3.0,Y,11,8,3,12.0,2,9,0,7,1,3,3.0,3.0,3.0,8.08900891632361
2816,26,No,Travel_Rarely,Research & Development,17,4,Life Sciences,1,2817,Male,2,Sales Executive,Married,48770,1.0,Y,13,8,1,8.0,5,8,5,7,4,3,3.0,3.0,3.0,7.879033713200278
2817,36,No,Travel_Rarely,Human Resources,25,1,Human Resources,1,2818,Male,2,Research Scientist,Divorced,31170,6.0,Y,21,8,1,7.0,2,3,0,1,4,4,2.0,2.0,3.0,6.792215419501111
2818,51,Yes,Travel_Frequently,Research & Development,6,3,Life Sciences,1,2819,Female,1,Manager,Single,15690,2.0,Y,11,8,0,18.0,2,4,0,3,4,3,1.0,4.0,3.0,7.193490896358334
2819,39,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,2820,Female,1,Research Scientist,Married,196580,4.0,Y,13,8,1,17.0,3,15,5,9,4,3,4.0,3.0,4.0,7.933086158191944
2820,25,No,Travel_Rarely,Sales,29,1,Medical,1,2821,Female,3,Research Scientist,Married,30690,2.0,Y,14,8,1,6.0,3,2,2,2,2,3,1.0,3.0,3.0,7.785092208390833
2821,30,No,Travel_Rarely,Research & Development,21,1,Medical,1,2822,Male,2,Laboratory Technician,Married,104350,0.0,Y,11,8,0,12.0,5,11,4,7,3,3,3.0,4.0,1.0,10.030638039786389
2822,32,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,1,2823,Female,2,Research Director,Single,41480,7.0,Y,15,8,0,10.0,0,5,0,4,2,3,1.0,1.0,4.0,7.915311065197222
2823,45,No,Travel_Rarely,Research & Development,2,1,Technical Degree,1,2824,Female,2,Healthcare Representative,Single,57680,5.0,Y,23,8,1,9.0,4,6,0,3,3,4,3.0,4.0,2.0,7.409882478632222
2824,38,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1,2825,Female,2,Research Director,Single,50420,3.0,Y,16,8,1,19.0,4,3,2,2,3,3,4.0,3.0,3.0,10.426072295002221
2825,30,No,Travel_Rarely,Sales,13,3,Marketing,1,2826,Female,2,Laboratory Technician,Single,57700,1.0,Y,16,8,1,5.0,2,5,0,4,4,3,1.0,3.0,2.0,6.693944901691667
2826,32,No,Travel_Frequently,Sales,2,3,Marketing,1,2827,Male,3,Laboratory Technician,Divorced,77560,0.0,Y,21,8,0,9.0,3,8,0,7,3,4,4.0,4.0,4.0,6.489492544492499
2827,30,No,Travel_Rarely,Research & Development,1,3,Medical,1,2828,Female,3,Sales Executive,Divorced,103060,5.0,Y,13,8,0,8.0,5,3,2,2,3,3,4.0,1.0,3.0,6.674859903381388
2828,30,No,Travel_Rarely,Sales,9,3,Medical,1,2829,Male,2,Research Scientist,Single,39360,0.0,Y,11,8,1,6.0,3,5,1,2,3,3,2.0,4.0,3.0,6.4304036087366665
2829,41,No,Travel_Frequently,Sales,10,2,Medical,1,2830,Female,3,Manufacturing Director,Divorced,79450,4.0,Y,12,8,1,21.0,6,7,7,7,2,3,4.0,1.0,2.0,7.2817529550825
2830,41,No,Travel_Rarely,Research & Development,10,4,Medical,1,2831,Male,4,Research Scientist,Married,57430,2.0,Y,12,8,3,7.0,2,5,1,4,4,3,3.0,1.0,3.0,7.9960697399525
2831,19,No,Travel_Rarely,Research & Development,1,3,Other,1,2832,Female,5,Manufacturing Director,Single,152020,1.0,Y,18,8,3,1.0,2,1,0,0,2,3,2.0,2.0,3.0,6.412936507936388
2832,40,No,Travel_Frequently,Research & Development,26,4,Medical,1,2833,Male,2,Manufacturing Director,Divorced,54400,1.0,Y,12,8,1,20.0,2,20,2,13,3,3,2.0,2.0,3.0,7.022685969868056
